repo,metadata
github.com/actions-on-google/smart-home-dashboard,
github.com/actions-on-google/smart-home-error-reporting,
github.com/actions-on-google/smart-home-frontend,
github.com/actions-on-google/smart-home-java,
github.com/actions-on-google/smart-home-local,
github.com/actions-on-google/smart-home-nodejs,
github.com/actions-on-google/smart-home-schema,
github.com/actions-on-google/user-engagement-codelab-nodejs,
github.com/actions/cache,criticality_score:0.595180
github.com/actions/checkout,criticality_score:0.560690
github.com/actions/download-artifact,criticality_score:0.460860
github.com/actions/github-script,criticality_score:0.484400
github.com/actions/labeler,criticality_score:0.489610
github.com/actions/runner,criticality_score:0.593840
github.com/actions/setup-node,criticality_score:0.576410
github.com/actions/setup-python,criticality_score:0.551700
github.com/actions/stale,criticality_score:0.560640
github.com/actions/starter-workflows,criticality_score:0.513260
github.com/actions/toolkit,criticality_score:0.548460
github.com/actions/upload-artifact,criticality_score:0.531070
github.com/actions/virtual-environments,criticality_score:0.642510
github.com/activeadmin/activeadmin,criticality_score:0.707710
github.com/activeadmin/arbre,criticality_score:0.466950
github.com/activeadmin/inherited_resources,criticality_score:0.508930
github.com/activeloopai/Hub,criticality_score:0.534860
github.com/activemerchant/active_merchant,criticality_score:0.633890
github.com/activerecord-hackery/ransack,criticality_score:0.610310
github.com/activescaffold/active_scaffold,criticality_score:0.615870
github.com/activescott/lessmsi,criticality_score:0.473580
github.com/actix/actix,criticality_score:0.577690
github.com/actix/actix-extras,
github.com/actix/actix-net,criticality_score:0.580930
github.com/actix/actix-web,criticality_score:0.672760
github.com/actix/examples,criticality_score:0.462320
github.com/actor-framework/actor-framework,criticality_score:0.576770
github.com/adafruit/Adafruit-GFX-Library,criticality_score:0.483370
github.com/adafruit/Adafruit_CircuitPython_Bundle,criticality_score:0.539790
github.com/adafruit/Adafruit_Learning_System_Guides,criticality_score:0.520420
github.com/adafruit/Adafruit_MQTT_Library,criticality_score:0.441940
github.com/adafruit/Adafruit_NeoPixel,criticality_score:0.497630
github.com/adafruit/Adafruit_SSD1306,criticality_score:0.495850
github.com/adafruit/Adafruit_nRF52_Arduino,criticality_score:0.544960
github.com/adafruit/DHT-sensor-library,criticality_score:0.449210
github.com/adafruit/RTClib,criticality_score:0.477980
github.com/adafruit/adafruit-beaglebone-io-python,criticality_score:0.504600
github.com/adaltas/node-csv,criticality_score:0.552380
github.com/adaltas/node-csv-parse,criticality_score:0.596000
github.com/adambard/learnxinyminutes-docs,criticality_score:0.597990
github.com/adamchainz/django-cors-headers,criticality_score:0.559690
github.com/adamchainz/django-mysql,criticality_score:0.486460
github.com/adamdruppe/arsd,criticality_score:0.544560
github.com/adamgibbons/ics,criticality_score:0.451950
github.com/adamgruber/mochawesome,criticality_score:0.444830
github.com/adamhathcock/sharpcompress,criticality_score:0.490430
github.com/adamralph/bullseye,criticality_score:0.461410
github.com/adamralph/minver,criticality_score:0.496840
github.com/adaptlearning/adapt_authoring,criticality_score:0.495640
github.com/adaptlearning/adapt_framework,criticality_score:0.587170
github.com/adazzle/react-data-grid,criticality_score:0.556760
github.com/adblockplus/adblockpluschrome,criticality_score:0.497730
github.com/addyosmani/critical,criticality_score:0.472020
github.com/adempiere/adempiere,criticality_score:0.671930
github.com/adferrand/dnsrobocert,criticality_score:0.458450
github.com/adieuadieu/serverless-chrome,criticality_score:0.451910
github.com/adityatelange/hugo-PaperMod,criticality_score:0.559550
github.com/adjust/android_sdk,criticality_score:0.506850
github.com/adjust/ios_sdk,criticality_score:0.524700
github.com/admc/wd,criticality_score:0.462700
github.com/adnanh/webhook,criticality_score:0.487870
github.com/adobe-type-tools/afdko,criticality_score:0.588150
github.com/adobe/aem-core-wcm-components,criticality_score:0.551020
github.com/adobe/aem-project-archetype,criticality_score:0.464920
github.com/adobe/brackets,criticality_score:0.579330
github.com/adobe/jsonschema2md,criticality_score:0.520200
github.com/adobe/react-spectrum,criticality_score:0.636430
github.com/adobe/spectrum-css,criticality_score:0.555760
github.com/adobe/spectrum-web-components,criticality_score:0.510760
github.com/adomokos/light-service,criticality_score:0.444420
github.com/adonisjs/core,criticality_score:0.567250
github.com/adonisjs/lucid,criticality_score:0.562360
github.com/adopted-ember-addons/ember-electron,criticality_score:0.468550
github.com/adopted-ember-addons/ember-metrics,criticality_score:0.475270
github.com/adopted-ember-addons/ember-sortable,criticality_score:0.450380
github.com/adriankumpf/teslamate,criticality_score:0.530940
github.com/adrienverge/openfortivpn,criticality_score:0.543010
github.com/adrienverge/yamllint,criticality_score:0.592580
github.com/adshao/go-binance,criticality_score:0.464730
github.com/adventuregamestudio/ags,criticality_score:0.587470
github.com/adzap/validates_timeliness,criticality_score:0.446970
github.com/aelassas/Wexflow,criticality_score:0.494150
github.com/aelsabbahy/goss,criticality_score:0.557240
github.com/aerogear/aerogear-unifiedpush-server,criticality_score:0.457070
github.com/aerogear/graphback,criticality_score:0.573300
github.com/aerogear/offix,criticality_score:0.470320
github.com/aerokube/selenoid,criticality_score:0.464520
github.com/aerospike/aerospike-client-go,criticality_score:0.502610
github.com/aerys/minko,criticality_score:0.460780
github.com/aeternity/aeternity,criticality_score:0.522870
github.com/afawcett/declarative-lookup-rollup-summaries,criticality_score:0.453540
github.com/afewmail/afew,criticality_score:0.527200
github.com/afex/hystrix-go,
github.com/afollestad/material-dialogs,criticality_score:0.532350
github.com/afragen/github-updater,criticality_score:0.644230
github.com/aframevr/aframe,criticality_score:0.709390
github.com/ag-grid/ag-grid,criticality_score:0.633260
github.com/agalwood/Motrix,criticality_score:0.479130
github.com/agarrharr/awesome-cli-apps,criticality_score:0.451430
github.com/agconti/cookiecutter-django-rest,criticality_score:0.455480
github.com/agda/agda,criticality_score:0.688060
github.com/agda/agda-stdlib,criticality_score:0.588230
github.com/ageitgey/face_recognition,criticality_score:0.448230
github.com/agenda/agenda,criticality_score:0.638380
github.com/agentejo/cockpit,criticality_score:0.539740
github.com/agentm/project-m36,criticality_score:0.452320
github.com/ageron/handson-ml2,criticality_score:0.465880
github.com/agersant/polaris,criticality_score:0.481220
github.com/agershun/alasql,criticality_score:0.462080
github.com/agherzan/meta-raspberrypi,criticality_score:0.600510
github.com/agnat/node_mdns,criticality_score:0.454740
github.com/agnivade/levenshtein,
github.com/agreatfool/grpc_tools_node_protoc_ts,criticality_score:0.456140
github.com/agronholm/anyio,criticality_score:0.451680
github.com/agronholm/apscheduler,criticality_score:0.545980
github.com/agronholm/sphinx-autodoc-typehints,criticality_score:0.449590
github.com/agronholm/typeguard,criticality_score:0.467590
github.com/ahmdrz/goinsta,criticality_score:0.442470
github.com/ahmetb/kubectx,criticality_score:0.510300
github.com/ahupp/python-magic,criticality_score:0.534240
github.com/ai/autoprefixer-rails,criticality_score:0.645730
github.com/ai/easings.net,criticality_score:0.447590
github.com/ai/nanoid,criticality_score:0.566710
github.com/ai/size-limit,criticality_score:0.577360
github.com/aimacode/aima-python,criticality_score:0.464960
github.com/aimeos/aimeos-core,criticality_score:0.505010
github.com/aimeos/aimeos-laravel,criticality_score:0.478240
github.com/aio-libs/aiobotocore,criticality_score:0.530270
github.com/aio-libs/aiodocker,criticality_score:0.482910
github.com/aio-libs/aiohttp,criticality_score:0.716300
github.com/aio-libs/aiokafka,criticality_score:0.486920
github.com/aio-libs/aiomysql,criticality_score:0.452680
github.com/aio-libs/aiopg,criticality_score:0.504530
github.com/aio-libs/aioredis,criticality_score:0.552960
github.com/aio-libs/async-timeout,criticality_score:0.458260
github.com/aio-libs/janus,criticality_score:0.445320
github.com/aio-libs/yarl,criticality_score:0.565350
github.com/aiogram/aiogram,criticality_score:0.513460
github.com/aionnetwork/aion,criticality_score:0.481740
github.com/aip-dev/google.aip.dev,
github.com/aip-dev/site-generator,
github.com/airblade/vim-gitgutter,criticality_score:0.574700
github.com/airbnb/MvRx,criticality_score:0.475600
github.com/airbnb/babel-plugin-inline-react-svg,criticality_score:0.441100
github.com/airbnb/epoxy,criticality_score:0.524260
github.com/airbnb/javascript,criticality_score:0.676370
github.com/airbnb/lottie-android,criticality_score:0.609530
github.com/airbnb/lottie-ios,criticality_score:0.527780
github.com/airbnb/lottie-web,criticality_score:0.571640
github.com/airbnb/lunar,criticality_score:0.487570
github.com/airbnb/react-dates,criticality_score:0.571890
github.com/airbnb/visx,criticality_score:0.556900
github.com/airbrake/airbrake,criticality_score:0.610520
github.com/airbrake/airbrake-js,criticality_score:0.526980
github.com/airbytehq/airbyte,criticality_score:0.490040
github.com/aircrack-ng/aircrack-ng,criticality_score:0.597090
github.com/airlift/airlift,criticality_score:0.512600
github.com/airtap/airtap,criticality_score:0.452650
github.com/airyland/vux,criticality_score:0.462970
github.com/aissat/easy_localization,criticality_score:0.457120
github.com/aiven/pghoard,criticality_score:0.461480
github.com/ajalt/clikt,criticality_score:0.521050
github.com/ajaxorg/ace,criticality_score:0.620750
github.com/ajayyy/SponsorBlock,criticality_score:0.555970
github.com/ajeetdsouza/zoxide,criticality_score:0.494300
github.com/ajenti/ajenti,criticality_score:0.477250
github.com/ajour/ajour,criticality_score:0.486950
github.com/ajv-validator/ajv,criticality_score:0.662830
github.com/akaunting/akaunting,criticality_score:0.639970
github.com/akeneo/pim-community-dev,criticality_score:0.669100
github.com/akermu/emacs-libvterm,criticality_score:0.468020
github.com/akheron/jansson,criticality_score:0.520140
github.com/akhilnarang/scripts,criticality_score:0.473600
github.com/akhodakivskiy/VimFx,criticality_score:0.447480
github.com/akira/exq,criticality_score:0.499030
github.com/akiran/react-slick,criticality_score:0.592130
github.com/akka/akka,criticality_score:0.760880
github.com/akka/akka-grpc,criticality_score:0.515130
github.com/akka/akka-http,criticality_score:0.682250
github.com/akka/akka-persistence-cassandra,criticality_score:0.494590
github.com/akka/akka-persistence-jdbc,criticality_score:0.443690
github.com/akka/alpakka,criticality_score:0.583430
github.com/akka/alpakka-kafka,criticality_score:0.548990
github.com/akkadotnet/akka.net,criticality_score:0.657000
github.com/akopytov/sysbench,criticality_score:0.443560
github.com/aksonov/react-native-router-flux,criticality_score:0.513310
github.com/akullpp/awesome-java,criticality_score:0.494210
github.com/akveo/nebular,criticality_score:0.519840
github.com/alacritty/alacritty,criticality_score:0.689370
github.com/alainm23/planner,criticality_score:0.565310
github.com/alan-turing-institute/MLJ.jl,criticality_score:0.585380
github.com/alan-turing-institute/sktime,criticality_score:0.585600
github.com/alan-turing-institute/the-turing-way,criticality_score:0.616770
github.com/alanjds/drf-nested-routers,criticality_score:0.464650
github.com/alanmcgovern/monotorrent,criticality_score:0.569590
github.com/alanshaw/david,criticality_score:0.445070
github.com/alanshaw/david-www,criticality_score:0.449220
github.com/alauda/kube-ovn,criticality_score:0.465150
github.com/alberanid/imdbpy,criticality_score:0.509380
github.com/albertlauncher/albert,criticality_score:0.529110
github.com/albertogeniola/MerossIot,criticality_score:0.503270
github.com/albumentations-team/albumentations,criticality_score:0.478210
github.com/alcaeus/mongo-php-adapter,criticality_score:0.506000
github.com/alcortesm/tgz,
github.com/alda-lang/alda,criticality_score:0.460230
github.com/aldeed/simpl-schema,criticality_score:0.447260
github.com/aldostools/webMAN-MOD,criticality_score:0.481020
github.com/aleaxit/gmpy,criticality_score:0.466480
github.com/alebcay/awesome-shell,criticality_score:0.485240
github.com/alecthomas/chroma,criticality_score:0.531320
github.com/alecthomas/injector,criticality_score:0.446110
github.com/alecthomas/jsonschema,
github.com/alecthomas/kingpin,criticality_score:0.451020
github.com/alecthomas/kong,criticality_score:0.459270
github.com/alecthomas/participle,criticality_score:0.444260
github.com/alecthomas/template,
github.com/alecthomas/units,
github.com/alecthomas/voluptuous,criticality_score:0.508630
github.com/alefragnani/vscode-bookmarks,criticality_score:0.449910
github.com/alefragnani/vscode-project-manager,criticality_score:0.470520
github.com/aleju/imgaug,criticality_score:0.441160
github.com/alembic/alembic,criticality_score:0.517410
github.com/alephdata/aleph,criticality_score:0.637960
github.com/alephsecurity/xnu-qemu-arm64,criticality_score:0.444550
github.com/aler9/rtsp-simple-server,criticality_score:0.460970
github.com/aleron75/mageres,criticality_score:0.459940
github.com/alerque/libertinus,criticality_score:0.545280
github.com/alerta/alerta,criticality_score:0.607380
github.com/alex/nyt-2020-election-scraper,criticality_score:0.520210
github.com/alex3165/react-mapbox-gl,criticality_score:0.472790
github.com/alexa/alexa-skills-kit-sdk-for-nodejs,criticality_score:0.490440
github.com/alexa/avs-device-sdk,criticality_score:0.493020
github.com/alexal1/Insomniac,criticality_score:0.459540
github.com/alexanderzobnin/grafana-zabbix,criticality_score:0.517300
github.com/alexandrevicenzi/Flex,criticality_score:0.486080
github.com/alexcrichton/cc-rs,criticality_score:0.498020
github.com/alexcrichton/curl-rust,criticality_score:0.516810
github.com/alexcrichton/proc-macro2,criticality_score:0.536770
github.com/alexcrichton/ssh2-rs,criticality_score:0.490850
github.com/alexcrichton/tar-rs,criticality_score:0.489620
github.com/alexcrichton/toml-rs,criticality_score:0.506070
github.com/alexdobin/STAR,criticality_score:0.495090
github.com/alexellis/arkade,criticality_score:0.519200
github.com/alexellis/derek,criticality_score:0.521240
github.com/alexellis/k3sup,criticality_score:0.489610
github.com/alexfernandez/loadtest,criticality_score:0.454450
github.com/alexkappa/terraform-provider-auth0,criticality_score:0.575410
github.com/alexkaratarakis/gitattributes,criticality_score:0.463270
github.com/alexkohler/prealloc,
github.com/alexreisner/geocoder,criticality_score:0.611570
github.com/alextselegidis/easyappointments,criticality_score:0.581090
github.com/alfa-laboratory/arui-feather,criticality_score:0.499200
github.com/alfio-event/alf.io,criticality_score:0.474090
github.com/algesten/ureq,criticality_score:0.528440
github.com/algolia/algoliasearch-client-javascript,criticality_score:0.561910
github.com/algolia/algoliasearch-client-php,criticality_score:0.517350
github.com/algolia/algoliasearch-rails,criticality_score:0.473560
github.com/algolia/autocomplete.js,criticality_score:0.534490
github.com/algolia/docsearch,criticality_score:0.522850
github.com/algolia/docsearch-configs,criticality_score:0.676050
github.com/algolia/instantsearch.js,criticality_score:0.646650
github.com/algolia/places,criticality_score:0.560840
github.com/algolia/react-element-to-jsx-string,criticality_score:0.453490
github.com/algolia/react-instantsearch,criticality_score:0.571480
github.com/algolia/scout-extended,criticality_score:0.459180
github.com/algolia/shipjs,criticality_score:0.446150
github.com/algolia/vue-instantsearch,criticality_score:0.497520
github.com/algorand/go-algorand,criticality_score:0.531800
github.com/ali-sdk/ali-oss,criticality_score:0.504690
github.com/alibaba-fusion/next,criticality_score:0.569820
github.com/alibaba/ARouter,criticality_score:0.460120
github.com/alibaba/AliOS-Things,criticality_score:0.483680
github.com/alibaba/BizCharts,criticality_score:0.522160
github.com/alibaba/MNN,criticality_score:0.533470
github.com/alibaba/Sentinel,criticality_score:0.592070
github.com/alibaba/alibaba-rsocket-broker,criticality_score:0.455650
github.com/alibaba/arthas,criticality_score:0.617810
github.com/alibaba/canal,criticality_score:0.567960
github.com/alibaba/cloud-kernel,criticality_score:0.657490
github.com/alibaba/dragonwell8,criticality_score:0.510770
github.com/alibaba/druid,criticality_score:0.664940
github.com/alibaba/easyexcel,criticality_score:0.494060
github.com/alibaba/fastjson,criticality_score:0.642470
github.com/alibaba/flutter_boost,criticality_score:0.488460
github.com/alibaba/form-render,criticality_score:0.468470
github.com/alibaba/formily,criticality_score:0.497420
github.com/alibaba/hessian2-codec,
github.com/alibaba/hooks,criticality_score:0.560450
github.com/alibaba/ice,criticality_score:0.615200
github.com/alibaba/nacos,criticality_score:0.693450
github.com/alibaba/p3c,criticality_score:0.487910
github.com/alibaba/pipcook,criticality_score:0.503020
github.com/alibaba/rax,criticality_score:0.558850
github.com/alibaba/sentinel-golang,criticality_score:0.444320
github.com/alibaba/spring-cloud-alibaba,criticality_score:0.570650
github.com/alibaba/tengine,criticality_score:0.519590
github.com/alibaba/transmittable-thread-local,criticality_score:0.466990
github.com/alicebob/miniredis,criticality_score:0.516700
github.com/alicevision/AliceVision,criticality_score:0.537390
github.com/alicevision/meshroom,criticality_score:0.513030
github.com/alievk/avatarify,criticality_score:0.492850
github.com/aliostad/CacheCow,criticality_score:0.451520
github.com/aliyun/alibaba-cloud-sdk-go,criticality_score:0.539950
github.com/aliyun/aliyun-cli,criticality_score:0.471000
github.com/aliyun/aliyun-openapi-java-sdk,criticality_score:0.480420
github.com/aliyun/terraform-provider-alicloud,criticality_score:0.513590
github.com/all-contributors/all-contributors,criticality_score:0.550010
github.com/all-contributors/all-contributors-cli,criticality_score:0.507770
github.com/allegro/bigcache,criticality_score:0.499190
github.com/allegro/hermes,criticality_score:0.491740
github.com/allegro/ralph,criticality_score:0.558190
github.com/allegro/turnilo,criticality_score:0.466500
github.com/allenai/ai2thor,criticality_score:0.546740
github.com/allenai/allennlp,criticality_score:0.651850
github.com/alleyinteractive/wordpress-fieldmanager,criticality_score:0.452370
github.com/alliedmodders/sourcemod,criticality_score:0.475710
github.com/allinurl/goaccess,criticality_score:0.632210
github.com/alltheplaces/alltheplaces,criticality_score:0.454750
github.com/allure-framework/allure-python,criticality_score:0.478930
github.com/allure-framework/allure2,criticality_score:0.451640
github.com/allwefantasy/mlsql,criticality_score:0.520130
github.com/almond-sh/almond,criticality_score:0.466930
github.com/alohaeditor/Aloha-Editor,criticality_score:0.477240
github.com/alpacahq/alpaca-trade-api-python,criticality_score:0.513430
github.com/alpacahq/pylivetrader,criticality_score:0.462900
github.com/alphagov/e-petitions,criticality_score:0.449090
github.com/alphagov/govuk-aws,criticality_score:0.521770
github.com/alphagov/govuk-frontend,criticality_score:0.643580
github.com/alphagov/govuk-prototype-kit,criticality_score:0.568600
github.com/alphagov/govuk_frontend_toolkit,criticality_score:0.535110
github.com/alphagov/whitehall,criticality_score:0.680410
github.com/alpinejs/alpine,criticality_score:0.623400
github.com/alpinelinux/aports,criticality_score:0.715230
github.com/alrra/browser-logos,criticality_score:0.527450
github.com/alrra/dotfiles,criticality_score:0.445840
github.com/alshedivat/al-folio,criticality_score:0.527180
github.com/altair-viz/altair,criticality_score:0.553190
github.com/altangent/ccxws,criticality_score:0.456010
github.com/altdesktop/i3ipc-python,criticality_score:0.463890
github.com/alteryx/featuretools,criticality_score:0.450510
github.com/alura-challenges/aluraquiz-base,criticality_score:0.482740
github.com/alvarotrigo/fullPage.js,criticality_score:0.533840
github.com/alvr-org/ALVR,criticality_score:0.462580
github.com/alxshelepenok/gatsby-starter-lumen,criticality_score:0.572860
github.com/amaembo/streamex,criticality_score:0.451330
github.com/amaiya/ktrain,criticality_score:0.467140
github.com/amark/gun,criticality_score:0.587990
github.com/amatsuda/active_decorator,criticality_score:0.467700
github.com/amaurymartiny/check-if-email-exists,criticality_score:0.447940
github.com/amay077/Xamarin.Forms.GoogleMaps,criticality_score:0.464860
github.com/amazeeio/lagoon,criticality_score:0.637200
github.com/amazing-print/amazing_print,criticality_score:0.536310
github.com/amberframework/amber,criticality_score:0.510100
github.com/ambethia/recaptcha,criticality_score:0.539700
github.com/amcharts/amcharts4,criticality_score:0.475150
github.com/americanexpress/jest-image-snapshot,criticality_score:0.513910
github.com/amethyst/amethyst,criticality_score:0.656010
github.com/amethyst/specs,criticality_score:0.454860
github.com/amiaopensource/ffmprovisr,criticality_score:0.476720
github.com/amilajack/eslint-plugin-compat,criticality_score:0.531270
github.com/amix/vimrc,criticality_score:0.537680
github.com/amoffat/sh,criticality_score:0.524680
github.com/ampache/ampache,criticality_score:0.643530
github.com/amphp/amp,criticality_score:0.544840
github.com/amphp/http-client,criticality_score:0.541620
github.com/amphp/http-server,criticality_score:0.457910
github.com/amplication/amplication,criticality_score:0.481530
github.com/ampproject/amp-toolbox,criticality_score:0.501380
github.com/ampproject/amp-wp,criticality_score:0.726120
github.com/ampproject/amp.dev,criticality_score:0.562810
github.com/ampproject/amphtml,criticality_score:0.804790
github.com/ampproject/worker-dom,criticality_score:0.494000
github.com/amsul/pickadate.js,criticality_score:0.458180
github.com/amsynth/amsynth,criticality_score:0.480870
github.com/amueller/word_cloud,criticality_score:0.504580
github.com/amundsen-io/amundsen,criticality_score:0.455830
github.com/amundsen-io/amundsenfrontendlibrary,criticality_score:0.493760
github.com/amzeratul/halley,criticality_score:0.444670
github.com/amzn/amzn-drivers,criticality_score:0.453440
github.com/amzn/style-dictionary,criticality_score:0.507340
github.com/an-tao/drogon,criticality_score:0.502950
github.com/anacrolix/torrent,criticality_score:0.630710
github.com/analogdevicesinc/hdl,criticality_score:0.472230
github.com/analogdevicesinc/libiio,criticality_score:0.566200
github.com/analogdevicesinc/no-OS,criticality_score:0.525960
github.com/analysis-tools-dev/static-analysis,criticality_score:0.489410
github.com/anandthakker/doiuse,criticality_score:0.453910
github.com/ananthakumaran/tide,criticality_score:0.501170
github.com/anbox/anbox,criticality_score:0.492520
github.com/anchore/anchore-engine,criticality_score:0.535160
github.com/andOTP/andOTP,criticality_score:0.542130
github.com/andersao/l5-repository,criticality_score:0.528110
github.com/andersfylling/disgord,criticality_score:0.519430
github.com/andialbrecht/sqlparse,criticality_score:0.487210
github.com/andikleen/pmu-tools,criticality_score:0.535690
github.com/andlabs/libui,criticality_score:0.475390
github.com/andreafabrizi/Dropbox-Uploader,criticality_score:0.463610
github.com/andreafrancia/trash-cli,criticality_score:0.485760
github.com/andreamazz/AMScrollingNavbar,criticality_score:0.445150
github.com/andresriancho/w3af,criticality_score:0.488340
github.com/andreyvit/diff,
github.com/andrix/python-snappy,criticality_score:0.517910
github.com/androguard/androguard,criticality_score:0.481790
github.com/android-password-store/Android-Password-Store,criticality_score:0.533730
github.com/android/.github,
github.com/android/KEEP,
github.com/android/android-dev-challenge-compose,
github.com/android/android-ktx,
github.com/android/android-studio-poet,
github.com/android/android-test,criticality_score:0.555070
github.com/android/android.github.io,
github.com/android/animation-samples,
github.com/android/app-bundle-samples,
github.com/android/architecture-components-samples,
github.com/android/architecture-samples,
github.com/android/background-tasks-samples,
github.com/android/camera-samples,
github.com/android/car-samples,
github.com/android/compose-samples,criticality_score:0.445790
github.com/android/connectivity-samples,
github.com/android/cose-lib,
github.com/android/databinding-samples,
github.com/android/enterprise-samples,
github.com/android/fit-samples,
github.com/android/gradle-recipes,
github.com/android/graphics-samples,
github.com/android/health-samples,
github.com/android/identity-samples,
github.com/android/input-samples,
github.com/android/kotlin,
github.com/android/kotlin-guides,
github.com/android/location-samples,
github.com/android/media-samples,
github.com/android/ndk,criticality_score:0.477410
github.com/android/ndk-samples,criticality_score:0.482610
github.com/android/performance-samples,
github.com/android/permissions-samples,
github.com/android/play-billing-samples,
github.com/android/project-replicator,
github.com/android/remote-provisioning-cbor,
github.com/android/renderscript-intrinsics-replacement-toolkit,
github.com/android/renderscript-samples,
github.com/android/security-certification-resources,
github.com/android/security-samples,
github.com/android/sensors-samples,
github.com/android/size-analyzer,
github.com/android/snippets,
github.com/android/storage-samples,
github.com/android/sunflower,criticality_score:0.520740
github.com/android/testing-samples,
github.com/android/topeka,
github.com/android/trackr,
github.com/android/tuningfork,
github.com/android/tv-samples,
github.com/android/uamp,criticality_score:0.455500
github.com/android/user-interface-samples,
github.com/android/views-widgets-samples,
github.com/android/wear-os-samples,
github.com/android/xAnd11,
github.com/androidannotations/androidannotations,criticality_score:0.530710
github.com/androidthings/cloud-iot-core-androidthings,
github.com/androidthings/contrib-drivers,
github.com/androidthings/doorbell,
github.com/androidthings/drivers-samples,
github.com/androidthings/edison-candle,
github.com/androidthings/endtoend-base,
github.com/androidthings/experiment-expression-flower,
github.com/androidthings/native-libandroidthings,
github.com/androidthings/native-new-project-template,
github.com/androidthings/new-project-template,
github.com/androidthings/photobooth,
github.com/androidthings/robocar,
github.com/androidthings/sample-bluetooth-audio,
github.com/androidthings/sample-bluetooth-le-gattserver,
github.com/androidthings/sample-button,
github.com/androidthings/sample-googleassistant,
github.com/androidthings/sample-lowpan,
github.com/androidthings/sample-nativepio,
github.com/androidthings/sample-pio-app,
github.com/androidthings/sample-simplepio,
github.com/androidthings/sample-simpleui,
github.com/androidthings/sample-tensorflow-imageclassifier,
github.com/androidthings/sample-uartloopback,
github.com/androidthings/sample-updatemanager,
github.com/androidthings/sample-usbenum,
github.com/androidthings/sample-videoRTC,
github.com/androidthings/sensorhub-cloud-iot,
github.com/androidthings/snippet-cookbook,
github.com/androidthings/weatherstation,
github.com/androidx/androidx,criticality_score:0.641420
github.com/androidx/androidx-ci-action,
github.com/androidx/changed-files-action,
github.com/androidx/check-pr-format-action,
github.com/androidx/constraintlayout,criticality_score:0.494410
github.com/androidx/github-workflow-webhook-action,
github.com/andyarvanitis/purescript-native,criticality_score:0.471910
github.com/andybalholm/brotli,
github.com/andybalholm/cascadia,
github.com/andygrunwald/go-jira,criticality_score:0.538810
github.com/andymccurdy/redis-py,criticality_score:0.639990
github.com/andywer/threads.js,criticality_score:0.468840
github.com/angband/angband,criticality_score:0.543480
github.com/angeloashmore/gatsby-source-prismic,criticality_score:0.491370
github.com/angr/angr,criticality_score:0.603260
github.com/angr/cle,criticality_score:0.481390
github.com/angristan/openvpn-install,criticality_score:0.494840
github.com/angular-eslint/angular-eslint,criticality_score:0.562720
github.com/angular-fullstack/generator-angular-fullstack,criticality_score:0.467580
github.com/angular-schule/angular-cli-ghpages,criticality_score:0.452580
github.com/angular-slider/angularjs-slider,criticality_score:0.475830
github.com/angular-translate/angular-translate,criticality_score:0.473040
github.com/angular-ui/ui-grid,criticality_score:0.558280
github.com/angular-ui/ui-router,criticality_score:0.578710
github.com/angular/.github,
github.com/angular/Angular2.design,
github.com/angular/a,
github.com/angular/angular,criticality_score:0.870750
github.com/angular/angular-bazel-example,
github.com/angular/angular-carousel,
github.com/angular/angular-cli,criticality_score:0.814040
github.com/angular/angular-cli-stress-test,
github.com/angular/angular-cn,criticality_score:0.448400
github.com/angular/angular-component-spec,
github.com/angular/angular-devkit-architect-builds,
github.com/angular/angular-devkit-architect-cli-builds,
github.com/angular/angular-devkit-build-angular-builds,
github.com/angular/angular-devkit-build-ng-packagr-builds,
github.com/angular/angular-devkit-build-optimizer-builds,
github.com/angular/angular-devkit-build-webpack-builds,
github.com/angular/angular-devkit-core-builds,
github.com/angular/angular-devkit-schematics-builds,
github.com/angular/angular-devkit-schematics-cli-builds,
github.com/angular/angular-electron,
github.com/angular/angular-es,
github.com/angular/angular-fr,
github.com/angular/angular-hint,
github.com/angular/angular-ja,
github.com/angular/angular-jquery-ui,
github.com/angular/angular-ko,
github.com/angular/angular-phonecat,
github.com/angular/angular-prs,
github.com/angular/angular-pt,
github.com/angular/angular-pwa-builds,
github.com/angular/angular-seed,
github.com/angular/angular-toolkit,
github.com/angular/angular-update-guide,
github.com/angular/angular.io,
github.com/angular/angular.js,criticality_score:0.667330
github.com/angular/angular2-seed,
github.com/angular/angular2_benchmarks_chart,
github.com/angular/angularfire,criticality_score:0.619040
github.com/angular/angularjs.org,
github.com/angular/angularjs.org-healthchecks,
github.com/angular/animations-builds,
github.com/angular/answers-app,
github.com/angular/assert,
github.com/angular/atscript-playground,
github.com/angular/batarang,
github.com/angular/bazel-builds,
github.com/angular/benchmark_generator,
github.com/angular/benchpress,
github.com/angular/benchpress-builds,
github.com/angular/benchpress-tree,
github.com/angular/blocking-proxy,
github.com/angular/bower-angular,
github.com/angular/bower-angular-animate,
github.com/angular/bower-angular-aria,
github.com/angular/bower-angular-cookies,
github.com/angular/bower-angular-i18n,
github.com/angular/bower-angular-loader,
github.com/angular/bower-angular-message-format,
github.com/angular/bower-angular-messages,
github.com/angular/bower-angular-mocks,
github.com/angular/bower-angular-parse-ext,
github.com/angular/bower-angular-resource,
github.com/angular/bower-angular-route,
github.com/angular/bower-angular-sanitize,
github.com/angular/bower-angular-scenario,
github.com/angular/bower-angular-touch,
github.com/angular/bower-material,criticality_score:0.447710
github.com/angular/builtwith.angularjs.org,
github.com/angular/calculator-sample,
github.com/angular/cdk-builds,
github.com/angular/cdk-experimental-builds,
